LAT;;;;;20.4737;20.4737;20.4737;20.4737;20.4737
LON;;;;;106.023;106.023;106.023;106.023;106.023
ASL;;;;;4.00000;4.00000;4.00000;4.00000;4.00000
CITY;;;;;Hà Nội;Hà Nội;Hà Nội;Hà Nội;Hà Nội
DOMAIN;;;;;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL;NEMSGLOBAL
LEVEL;;;;;2 m above gnd;sfc;sfc;sfc;sfc
NAME;;;;;Temperature;Total Precipitation (high resolution);Total Cloud Cover;Sunshine Duration;Wind Gust
UNIT;;;;;°C;mm;%;min;km/h
AGGREGATION;;;;;;;;;
UTC_OFFSET;;;;;7;7;7;7;7

Year;Month;Day;Hour;Minute;Temperature  [2 m above gnd];Total Precipitation (high resolution)  [sfc];Total Cloud Cover  [sfc];Sunshine Duration  [sfc];Wind Gust  [sfc]
2018;12;25;03;00;20.90;0.00;100.00;0.00;9.72
2018;12;25;04;00;20.78;0.00;100.00;0.00;9.00
2018;12;25;05;00;20.71;0.00;100.00;0.00;8.64
2018;12;25;06;00;20.65;0.00;100.00;0.00;8.28
2018;12;25;07;00;20.76;0.00;100.00;0.00;7.92
2018;12;25;08;00;21.46;0.00;100.00;0.00;7.56
2018;12;25;09;00;22.45;0.00;10.00;0.00;7.20
2018;12;25;10;00;24.36;0.00;10.00;53.62;11.16
2018;12;25;11;00;25.72;0.00;10.00;53.62;11.52
2018;12;25;12;00;26.84;0.00;0.00;53.62;12.60
2018;12;25;13;00;27.53;0.00;0.00;60.00;13.68
2018;12;25;14;00;27.80;0.00;0.00;60.00;14.76
2018;12;25;15;00;27.58;0.00;10.00;60.00;16.92
2018;12;25;16;00;26.80;0.00;10.00;53.62;18.36
2018;12;25;17;00;25.41;0.00;10.00;53.62;18.72
2018;12;25;18;00;23.97;0.00;10.00;21.25;17.28
2018;12;25;19;00;23.57;0.00;34.00;0.00;19.44
2018;12;25;20;00;22.87;0.00;41.00;0.00;18.36
2018;12;25;21;00;22.51;0.00;100.00;0.00;16.56
2018;12;25;22;00;22.30;0.00;100.00;0.00;14.76
2018;12;25;23;00;22.16;0.00;100.00;0.00;15.12
2018;12;26;00;00;22.01;0.00;100.00;0.00;14.40
2018;12;26;01;00;21.86;0.00;100.00;0.00;14.04
2018;12;26;02;00;21.71;0.00;100.00;0.00;13.32
2018;12;26;03;00;21.61;0.00;100.00;0.00;12.96
2018;12;26;04;00;21.53;0.00;100.00;0.00;12.96
2018;12;26;05;00;21.44;0.00;100.00;0.00;13.68
2018;12;26;06;00;21.43;0.00;100.00;0.00;14.04
2018;12;26;07;00;21.54;0.00;100.00;0.00;14.04
2018;12;26;08;00;22.07;0.00;100.00;0.00;10.08
2018;12;26;09;00;22.64;0.00;100.00;0.00;11.16
2018;12;26;10;00;23.25;0.00;28.00;0.00;14.76
2018;12;26;11;00;24.15;0.00;16.00;42.13;14.40
2018;12;26;12;00;25.68;0.00;10.00;49.79;14.04
2018;12;26;13;00;26.46;0.00;10.00;53.62;14.40
2018;12;26;14;00;26.97;0.00;10.00;53.62;14.04
2018;12;26;15;00;26.94;0.00;10.00;53.62;14.04
2018;12;26;16;00;26.31;0.00;12.00;53.62;14.40
2018;12;26;17;00;25.08;0.00;10.00;52.34;15.12
2018;12;26;18;00;23.33;0.00;3.00;21.74;18.72
2018;12;26;19;00;23.21;0.00;10.00;0.00;17.64
